Attrition_Flag,Customer_Age,Gender,Dependent_count,Education_Level,Marital_Status,Income_Category,Card_Category,Total_Relationship_Count,Months_Inactive_12_mon,Contacts_Count_12_mon,Credit_Limit,Total_Revolving_Bal,Avg_Open_To_Buy,Total_Amt_Chng_Q4_Q1,Total_Trans_Amt,Total_Trans_Ct,Total_Ct_Chng_Q4_Q1,Avg_Utilization_Ratio,Age_at_Onboarding,Avg_Trans_Value,Trans_to_Limit_Ratio,Activity_Per_Relationship
0,53,M,3,Uneducated,Married,$40K - $60K,Blue,6,3,3,3326.0,1442,1884.0,0.711,1627,54,1.077,0.434,49.666666666666664,30.129071683857706,0.4891760405363678,8.99850024995834
0,38,M,2,Uneducated,Married,$40K - $60K,Blue,4,3,3,6116.0,1698,4418.0,0.937,1592,32,1.0,0.278,35.416666666666664,49.74844536108247,0.2603008076682787,7.9980004998750305
0,38,M,1,Uneducated,Married,$80K - $120K,Blue,6,1,3,11352.0,0,11352.0,1.324,1601,34,1.125,0.0,35.916666666666664,47.08685038675333,0.14103240477163453,5.665722379603399
0,28,F,0,Unknown,Single,Less than $40K,Silver,4,3,4,14910.0,873,14037.0,0.737,2560,72,0.674,0.059,25.0,35.55506173525367,0.17169683623763674,17.995501124718817
0,39,F,0,High School,Single,Unknown,Blue,6,3,3,17531.0,0,17531.0,0.8,4563,61,0.743,0.0,36.75,74.80205242537008,0.26028177170259703,10.164972504582568
0,43,F,3,Uneducated,Single,Less than $40K,Blue,3,2,3,4138.0,643,3495.0,0.681,1827,49,0.581,0.155,40.583333333333336,37.28495336829861,0.4415175346743512,16.32789070309897
0,36,M,2,College,Single,$80K - $120K,Blue,6,2,2,8374.0,2147,6227.0,1.113,2472,65,1.167,0.256,33.0,38.03018415101306,0.2951993915453318,10.831528078653557
0,38,F,2,Uneducated,Married,Less than $40K,Blue,3,3,3,7049.0,0,7049.0,0.988,1475,27,1.7,0.0,35.666666666666664,54.627606384948706,0.20924950925670177,8.997000999666778
0,37,M,1,Graduate,Single,$40K - $60K,Blue,5,3,4,3851.0,1695,2156.0,0.717,2349,61,0.968,0.44,34.75,38.50756544974673,0.6099712775976946,12.197560487902418
0,37,M,4,College,Single,$60K - $80K,Blue,5,1,4,15936.0,827,15109.0,1.085,2477,49,1.042,0.052,34.5,50.54998877573927,0.15543422719413735,9.798040391921615
0,29,F,0,Uneducated,Divorced,Less than $40K,Blue,5,4,4,2926.0,0,2926.0,0.84,2775,74,1.114,0.0,27.416666666666668,37.49949325009121,0.948393387425363,14.797040591881622
0,51,M,3,High School,Married,$60K - $80K,Blue,3,2,4,10305.0,691,9614.0,0.485,1451,25,0.667,0.067,48.0,58.03767849286028,0.14080542059141965,8.330556481172943
0,54,M,1,College,Married,$60K - $80K,Blue,3,2,2,2987.0,2517,470.0,0.479,1617,35,0.75,0.843,50.5,46.19868003771321,0.5413456507045026,11.66277907364212
0,35,M,0,High School,Single,$80K - $120K,Gold,6,2,3,34516.0,1965,32551.0,1.044,2949,70,1.0,0.057,32.583333333333336,42.12796960043428,0.08543863467844957,11.664722546242292
0,38,F,2,College,Married,$40K - $60K,Blue,3,3,4,6275.0,1579,4696.0,0.996,1585,43,0.72,0.252,35.666666666666664,36.85960791609498,0.25258960118094004,14.328557147617461
0,33,F,2,High School,Married,Less than $40K,Blue,3,2,3,7185.0,0,7185.0,1.504,2679,45,0.8,0.0,30.75,59.5320103997689,0.37286007336672605,14.995001666111296
0,45,F,1,Uneducated,Single,Less than $40K,Blue,4,3,4,3281.0,1961,1320.0,0.744,1779,47,0.808,0.598,42.0,37.85025850513819,0.5422125747599589,11.747063234191451
0,61,M,0,Graduate,Married,$40K - $60K,Blue,3,3,2,3077.0,1646,1431.0,0.456,1523,30,0.579,0.535,56.5,50.764974500849966,0.49496246507557196,9.99666777740753
0,33,F,3,Uneducated,Married,Less than $40K,Blue,6,1,4,2042.0,1864,178.0,1.318,2758,50,0.852,0.913,31.666666666666668,55.15889682206356,1.3506359693261658,8.331944675887351
0,55,M,4,High School,Single,$60K - $80K,Blue,4,1,4,2001.0,1553,448.0,0.482,1910,51,0.7,0.776,50.75,37.4502460736064,0.9545222616080652,12.74681329667583
0,34,F,2,Graduate,Single,Less than $40K,Blue,4,3,4,3625.0,2517,1108.0,1.158,2616,46,1.3,0.694,31.0,56.86832894937067,0.721654973336559,11.497125718570356
0,58,M,4,High School,Married,$40K - $60K,Blue,6,3,4,7803.0,1885,5918.0,0.531,1199,25,0.316,0.242,54.083333333333336,47.95808167673293,0.15365882946830328,4.165972337943676
0,38,F,4,Graduate,Married,Less than $40K,Blue,3,1,2,5951.0,1702,4249.0,1.264,2565,53,0.71,0.286,35.5,48.39531329597555,0.43101992421106966,17.66077974008664
1,59,M,1,College,Married,$120K +,Blue,1,5,4,15796.0,812,14984.0,0.719,1339,23,0.15,0.051,54.833333333333336,58.21486022346854,0.08476829040464103,22.97702297702298
0,57,M,4,Unknown,Single,$80K - $120K,Blue,5,3,4,7558.0,1364,6194.0,0.719,3676,67,0.558,0.18,54.0,54.86485276339159,0.48637199174755336,13.39732053589282
0,55,M,1,High School,Married,$60K - $80K,Blue,6,1,3,5381.0,0,5381.0,0.746,1910,38,1.0,0.0,51.166666666666664,50.26183521486277,0.35495254507479185,6.332277953674387
0,63,M,0,Graduate,Married,$60K - $80K,Blue,4,1,4,3556.0,2517,1039.0,0.983,2279,56,0.6,0.708,58.416666666666664,40.69570186246674,0.6408884586927843,13.996500874781303
0,60,M,1,High School,Married,Less than $40K,Blue,5,1,4,2661.0,1466,1195.0,0.631,1354,25,0.316,0.551,55.416666666666664,54.15783368665253,0.508831075223196,4.999000199960007
0,53,F,2,Uneducated,Married,Less than $40K,Blue,6,1,4,3506.0,1405,2101.0,0.766,1999,48,0.655,0.401,50.0,41.64496572988063,0.5701652680646696,7.998666888851858
0,35,M,3,High School,Married,$60K - $80K,Blue,3,2,2,2066.0,1699,367.0,0.624,1895,43,0.536,0.822,33.0,44.06874258738169,0.9172309209918097,14.328557147617461
0,53,M,1,Unknown,Married,$120K +,Blue,4,1,4,8329.0,877,7452.0,0.432,1570,56,0.333,0.105,49.5,28.035213656898986,0.18849799633833636,13.996500874781303
0,58,M,2,Graduate,Married,Less than $40K,Blue,4,1,0,2774.0,0,2774.0,0.721,1258,33,0.435,0.0,54.0,38.12005696797067,0.4534965921064916,8.247938015496125
0,33,F,1,Post-Graduate,Married,Unknown,Blue,5,3,3,4134.0,1130,3004.0,1.222,2475,52,0.926,0.273,30.0,47.59523855310475,0.5986936142492466,10.397920415916817
0,53,M,1,Graduate,Married,$80K - $120K,Blue,5,2,2,11329.0,1180,10149.0,0.648,1213,33,0.571,0.104,50.0,36.7564619253962,0.10707034097710821,6.59868026394721
0,59,M,1,Doctorate,Single,$60K - $80K,Blue,3,2,2,9055.0,1560,7495.0,0.696,1755,45,0.8,0.172,54.583333333333336,38.99913335259217,0.19381555010319712,14.995001666111296
0,37,M,1,High School,Married,$120K +,Blue,6,2,2,17393.0,1409,15984.0,0.608,1692,38,0.652,0.081,34.333333333333336,44.52514407515592,0.09728050955668892,6.332277953674387
0,50,F,4,High School,Divorced,Less than $40K,Blue,6,3,4,5908.0,0,5908.0,0.822,3313,72,0.756,0.0,46.416666666666664,46.013249815974774,0.5607649694033565,11.998000333277787
0,35,F,2,Uneducated,Married,Less than $40K,Blue,6,2,3,5825.0,1815,4010.0,1.132,2820,62,0.879,0.312,33.25,45.48313736875212,0.4841200885630749,10.331611398100316
0,28,M,0,Post-Graduate,Married,$40K - $60K,Blue,5,1,3,3665.0,0,3665.0,0.737,1813,31,0.409,0.0,26.666666666666668,58.481984452114446,0.4946792647532702,6.19876024795041
0,37,M,3,Uneducated,Married,$80K - $120K,Blue,4,2,2,3797.0,1425,2372.0,1.505,2555,44,0.833,0.375,34.416666666666664,58.066862116770075,0.6728994804057201,10.997250687328167
0,39,M,3,Graduate,Married,$40K - $60K,Blue,4,3,4,3478.0,0,3478.0,0.65,2133,54,0.543,0.0,36.666666666666664,39.49926853206422,0.6132833199300403,13.496625843539114
0,31,M,1,Post-Graduate,Single,$40K - $60K,Blue,5,3,3,13734.0,0,13734.0,0.855,2566,74,0.762,0.0,29.333333333333332,34.675207091796054,0.18683557690144337,14.797040591881622
0,37,M,3,Graduate,Married,$60K - $80K,Blue,4,3,2,3034.0,2167,867.0,0.711,2058,49,0.485,0.714,35.083333333333336,41.99914287463521,0.6783122352299817,12.246938265433641
0,39,M,4,Graduate,Married,Less than $40K,Blue,4,1,4,2973.0,2360,613.0,1.257,2593,57,0.781,0.794,36.333333333333336,45.49042999245628,0.8721826867868527,14.246438390402398
0,38,M,2,Graduate,Married,$80K - $120K,Blue,4,1,2,24296.0,0,24296.0,0.781,1886,48,0.5,0.0,35.416666666666664,39.2908481073311,0.07762594346287688,11.997000749812546
0,35,M,3,Graduate,Single,$40K - $60K,Blue,3,1,3,8969.0,1226,7743.0,0.84,2568,59,0.735,0.137,32.5,43.524686022270814,0.2863195131765511,19.660113295568145
0,30,M,0,Graduate,Married,Less than $40K,Blue,3,3,2,2550.0,1623,927.0,0.65,1870,51,0.275,0.636,27.0,36.66594772651517,0.7333330457517467,16.994335221592802
1,48,F,3,Post-Graduate,Married,Less than $40K,Silver,5,1,3,10357.0,0,10357.0,0.506,911,25,0.19,0.0,45.083333333333336,36.43854245830167,0.0879598254359539,4.999000199960007
0,33,F,2,Uneducated,Unknown,Less than $40K,Blue,5,1,4,1475.0,986,489.0,0.896,1896,33,0.833,0.668,31.25,57.4528044604709,1.2854228573404358,6.59868026394721
0,47,M,3,Unknown,Single,$40K - $60K,Blue,3,6,2,5154.0,1407,3747.0,0.666,1694,32,0.778,0.273,44.0,52.935845754820164,0.3286766921465479,10.663112295901367
0,37,F,2,High School,Single,Less than $40K,Blue,6,2,4,3586.0,1414,2172.0,0.745,2780,57,0.727,0.394,34.0,48.77107419168085,0.7752368167214677,9.498416930511581
0,38,M,3,Unknown,Married,$60K - $80K,Blue,3,1,2,4646.0,1680,2966.0,1.238,2234,35,0.667,0.362,35.666666666666664,63.826747807205514,0.48084363305130584,11.66277907364212
0,39,M,3,College,Single,$40K - $60K,Blue,6,2,2,1640.0,1177,463.0,0.695,3124,66,0.784,0.718,36.666666666666664,47.33261617248223,1.9048768872701907,10.998166972171305
0,34,M,2,Unknown,Married,$60K - $80K,Blue,5,2,4,2379.0,1982,397.0,1.194,2966,50,1.381,0.833,31.0,59.31881362372753,1.2467418046482535,9.998000399920015
0,65,M,0,Graduate,Single,Less than $40K,Blue,3,3,2,3422.0,0,3422.0,0.929,1973,59,0.686,0.0,60.333333333333336,33.440111184556194,0.5765632447214364,19.660113295568145
0,43,M,3,Graduate,Unknown,$60K - $80K,Blue,3,2,3,4365.0,0,4365.0,0.32,1720,40,0.379,0.0,40.666666666666664,42.99892502687433,0.39404343779073586,13.328890369876708
1,38,M,2,Uneducated,Single,$80K - $120K,Blue,1,4,4,32938.0,2089,30849.0,0.72,1137,26,0.238,0.063,35.25,43.72908734279451,0.034519399036996815,25.974025974025977
0,48,M,4,Post-Graduate,Unknown,$40K - $60K,Blue,6,2,4,6710.0,1942,4768.0,0.777,1727,37,0.85,0.289,44.333333333333336,46.67441420502149,0.2573770108230982,6.16563906015664
0,38,M,1,Graduate,Married,$60K - $80K,Blue,6,3,4,2507.0,1544,963.0,0.906,1999,34,0.789,0.616,35.0,58.79238845916297,0.7973670533039277,5.665722379603399
1,65,F,0,Graduate,Divorced,Less than $40K,Blue,3,6,3,6184.0,0,6184.0,1.016,1712,27,0.286,0.0,60.333333333333336,63.40505907188622,0.27684342224394853,8.997000999666778
0,36,F,2,Unknown,Married,Less than $40K,Blue,6,3,4,2029.0,1190,839.0,0.628,1802,40,0.481,0.586,33.583333333333336,45.048873778155546,0.8881217899843322,6.665555740709881
0,35,M,3,Graduate,Single,$40K - $60K,Silver,6,3,2,16659.0,0,16659.0,1.012,2551,74,0.609,0.0,33.583333333333336,34.47250712828205,0.1531304308103469,12.33127812031328
0,58,F,1,Graduate,Married,Less than $40K,Blue,4,2,2,2203.0,1394,809.0,0.57,1788,45,0.364,0.633,54.166666666666664,39.732450389991335,0.8116201490603044,11.247188202949262
0,54,F,3,High School,Married,Unknown,Blue,4,2,4,5122.0,1642,3480.0,0.935,1908,39,0.696,0.321,50.833333333333336,48.92182251737135,0.3725106652653914,9.747563109222693
0,53,M,1,Graduate,Married,$80K - $120K,Blue,4,1,3,3074.0,2390,684.0,0.421,1377,38,0.583,0.777,49.0,36.23588852924923,0.4479504073030555,9.4976255936016
0,38,M,3,Post-Graduate,Married,$60K - $80K,Blue,4,3,2,2584.0,0,2584.0,0.593,1843,28,0.647,0.0,35.0,65.81907789007535,0.7132350180979031,6.998250437390651
0,31,M,1,Unknown,Single,$40K - $60K,Blue,4,1,2,2037.0,0,2037.0,0.88,2563,64,0.641,0.0,28.833333333333332,40.04624927735504,1.2582222590956018,15.996000999750061
0,34,M,1,Graduate,Married,$120K +,Blue,4,3,2,14938.0,1412,13526.0,0.677,1930,36,0.636,0.095,31.583333333333332,53.6096219549457,0.12920068756187658,8.997750562359409
0,38,M,3,Unknown,Married,$60K - $80K,Blue,6,1,2,2014.0,896,1118.0,1.055,2460,52,0.857,0.445,35.416666666666664,47.30678256187381,1.2214492445634337,8.665222462922845
1,39,M,2,High School,Single,$60K - $80K,Blue,3,4,3,1818.0,0,1818.0,0.651,2054,55,0.774,0.0,36.166666666666664,37.34477554953546,1.129812359839186,18.327224258580475
0,37,M,2,Graduate,Single,$80K - $120K,Blue,4,1,4,14926.0,0,14926.0,0.635,2405,55,0.667,0.0,34.0,43.72647770040545,0.16112822181909273,13.74656335916021
0,51,F,1,High School,Single,Less than $40K,Blue,4,3,2,2827.0,1308,1519.0,0.79,3291,55,0.618,0.463,47.416666666666664,59.835275722259595,1.1641311764658024,13.74656335916021
0,53,F,3,Uneducated,Married,Less than $40K,Blue,3,2,4,2773.0,1507,1266.0,1.06,1197,25,1.083,0.543,49.5,47.87808487660493,0.4316623037640448,8.330556481172943
0,53,M,0,Graduate,Married,$80K - $120K,Blue,3,3,2,16033.0,560,15473.0,0.963,1158,31,1.067,0.035,49.583333333333336,37.353633753749875,0.072226029300441,10.329890036654449
0,65,M,1,Graduate,Married,Less than $40K,Blue,5,3,4,3213.0,2517,696.0,0.507,1855,39,0.773,0.783,60.5,47.562883002999925,0.5773418682409374,7.798440311937612
0,33,F,3,High School,Divorced,Less than $40K,Blue,5,1,3,3616.0,0,3616.0,0.912,3133,72,1.0,0.0,30.833333333333332,43.51328453771475,0.8664267515412745,14.397120575884822
0,37,M,3,Doctorate,Single,$60K - $80K,Blue,6,1,3,5924.0,1023,4901.0,0.765,3305,80,0.778,0.173,34.5,41.311983600205,0.5578999733457168,13.331111481419763
0,47,M,4,Graduate,Married,$40K - $60K,Blue,5,3,4,14535.0,0,14535.0,0.711,2970,76,0.689,0.0,43.583333333333336,39.07843317851081,0.20433435126698649,15.196960607878424
0,59,F,0,High School,Married,Less than $40K,Blue,6,2,4,2833.0,1609,1224.0,0.78,1335,23,1.3,0.568,54.916666666666664,58.04095474109821,0.4712317432997729,3.832694550908182
0,59,F,0,Post-Graduate,Married,Less than $40K,Blue,5,2,3,1479.0,601,878.0,0.607,1621,32,0.6,0.406,54.916666666666664,50.65466704165495,1.096010077072294,6.39872025594881
0,34,F,3,Post-Graduate,Single,Unknown,Blue,3,1,4,1617.0,1347,270.0,0.73,2546,55,0.719,0.833,31.583333333333332,46.29006745331903,1.5745197436488907,18.327224258580475
0,26,M,0,Uneducated,Single,Less than $40K,Blue,4,4,4,2237.0,451,1786.0,0.837,2192,36,0.44,0.202,24.916666666666668,60.887197577845065,0.9798833348755767,8.997750562359409
0,45,M,4,College,Single,$120K +,Blue,3,3,3,2900.0,1782,1118.0,1.351,4686,64,0.561,0.614,41.666666666666664,73.21760597490663,1.6158615117718924,21.326224591802735
0,54,F,2,Graduate,Married,Unknown,Blue,4,3,2,13126.0,2086,11040.0,0.659,1836,37,0.762,0.159,50.25,49.620280532958574,0.13987504648216925,9.247688077980504
0,52,M,2,Post-Graduate,Single,$80K - $120K,Blue,6,1,3,8695.0,1407,7288.0,0.634,2030,58,0.706,0.162,48.666666666666664,34.99939656212824,0.23346748321248037,9.665055824029327
0,47,M,3,High School,Married,$40K - $60K,Blue,6,3,4,6692.0,1897,4795.0,1.035,3902,76,0.689,0.283,43.583333333333336,51.34142971803002,0.5830841926054703,12.664555907348774
0,57,F,4,Unknown,Married,Less than $40K,Blue,3,1,2,2159.0,1004,1155.0,0.603,1353,30,0.111,0.465,54.0,45.098496716776104,0.6266787278004966,9.99666777740753
0,34,M,5,Graduate,Married,$60K - $80K,Blue,5,2,2,2501.0,1909,592.0,0.956,1850,34,1.125,0.763,31.75,54.41016440692921,0.7397038225894351,6.798640271945611
0,36,M,0,College,Married,$80K - $120K,Blue,3,3,2,6338.0,2379,3959.0,0.624,1715,39,0.5,0.375,33.75,43.9732314556037,0.27059004881823145,12.99566811062979
1,36,F,0,Uneducated,Divorced,$40K - $60K,Blue,1,3,4,2190.0,0,2190.0,0.908,1412,38,0.583,0.0,33.5,37.15691692323887,0.6447485640417515,37.96203796203797
0,57,F,3,Uneducated,Married,$40K - $60K,Blue,4,2,3,7578.0,1628,5950.0,0.721,1325,29,1.231,0.215,52.916666666666664,45.68807972138892,0.1748482218463682,7.248187953011747
0,29,M,1,Post-Graduate,Married,Less than $40K,Blue,4,3,2,2963.0,1466,1497.0,1.378,2523,48,0.846,0.495,27.5,52.56140497072978,0.8515015688486098,11.997000749812546
0,37,M,3,Graduate,Married,$80K - $120K,Blue,3,3,3,8260.0,2077,6183.0,1.167,2323,47,0.621,0.251,35.333333333333336,49.424480330205746,0.2812348327802866,15.661446184605133
1,46,F,2,Graduate,Single,Less than $40K,Blue,3,4,3,8309.0,858,7451.0,0.888,1165,35,0.4,0.103,43.0,33.28476329247736,0.14020939460712545,11.66277907364212
0,55,M,0,High School,Married,$80K - $120K,Blue,5,1,4,3864.0,1901,1963.0,0.289,1018,32,0.391,0.492,52.083333333333336,31.811505890440927,0.2634574887532379,6.39872025594881
0,56,M,3,Graduate,Married,$80K - $120K,Blue,6,3,3,10230.0,1082,9148.0,0.658,1484,34,0.545,0.106,52.083333333333336,43.64577512426106,0.14506352443171805,5.665722379603399
1,32,M,0,High School,Married,$120K +,Blue,3,3,4,22382.0,0,22382.0,0.418,695,10,0.25,0.0,29.75,69.49305069493052,0.031051736616399938,3.332222592469177
0,39,M,4,Uneducated,Married,$120K +,Blue,6,3,2,25790.0,1798,23992.0,0.973,2443,70,0.556,0.07,36.0,34.89950143569377,0.09472663455887419,11.664722546242292
0,63,F,1,Graduate,Married,Less than $40K,Blue,6,1,3,2675.0,2517,158.0,0.957,1959,56,1.0,0.941,58.583333333333336,34.98151818717523,0.7323361748275982,9.331778036993834
0,49,F,3,Unknown,Divorced,Less than $40K,Blue,3,3,4,1652.0,812,840.0,0.548,1771,47,0.516,0.492,45.833333333333336,37.6800493606519,1.0720332493745464,15.661446184605133
0,38,M,2,High School,Married,$60K - $80K,Blue,4,1,3,5815.0,1698,4117.0,0.896,1604,42,0.448,0.292,35.833333333333336,38.189566915073456,0.275838301661513,10.497375656085978
0,60,M,0,Uneducated,Married,Less than $40K,Blue,5,1,2,2595.0,2189,406.0,0.276,1562,27,0.174,0.844,55.666666666666664,57.849709270027034,0.6019265503173216,5.398920215956808
0,38,M,3,Uneducated,Married,$60K - $80K,Blue,5,2,3,3421.0,2308,1113.0,2.037,2269,39,1.053,0.675,35.0,58.17799543601446,0.6632561639122584,7.798440311937612
0,63,M,2,High School,Married,$80K - $120K,Blue,4,2,3,6922.0,1704,5218.0,0.278,1449,28,0.217,0.246,58.75,51.74815185171958,0.2093325326014833,6.998250437390651
0,43,F,2,College,Married,Less than $40K,Blue,6,2,4,6979.0,898,6081.0,0.565,1665,44,0.375,0.129,40.0,37.84004908979342,0.23857282725708162,7.332111314780869
0,39,F,2,Graduate,Married,Less than $40K,Blue,4,3,4,2594.0,0,2594.0,0.526,1457,43,0.387,0.0,36.166666666666664,33.88293295504756,0.5616805853197435,10.747313171707072
0,35,F,4,High School,Single,Unknown,Blue,5,2,4,16915.0,1679,15236.0,0.834,2795,55,0.833,0.099,33.0,50.817257868038766,0.165237944709551,10.997800439912018
1,45,M,2,College,Divorced,$80K - $120K,Blue,3,4,4,34516.0,0,34516.0,1.014,1041,27,0.35,0.0,41.75,38.55412762490278,0.030159924957702953,8.997000999666778
0,35,F,1,Graduate,Married,$40K - $60K,Blue,4,2,2,2523.0,1877,646.0,1.631,2005,50,1.174,0.744,32.583333333333336,40.09919801603968,0.7946885474876941,12.496875781054735
1,48,F,3,Graduate,Married,$40K - $60K,Blue,2,4,3,6235.0,0,6235.0,0.848,1225,34,0.478,0.0,44.75,36.028352107290964,0.19647150016495585,16.991504247876062
0,26,M,1,High School,Single,$40K - $60K,Blue,6,2,4,1473.0,0,1473.0,0.813,2099,39,0.857,0.0,24.916666666666668,53.81913284274763,1.4249820604330887,6.498916847192135
0,36,M,3,College,Married,$120K +,Blue,3,2,3,17116.0,939,16177.0,1.575,2547,45,0.731,0.055,33.833333333333336,56.59874225017222,0.14880812404720004,14.995001666111296
0,37,M,2,College,Married,$80K - $120K,Blue,5,3,2,4631.0,1991,2640.0,1.669,2864,37,0.947,0.43,35.583333333333336,77.40331342396152,0.6184408079376359,7.398520295940811
0,39,M,2,Unknown,Married,$60K - $80K,Blue,3,3,2,3047.0,2150,897.0,0.882,1602,37,1.312,0.706,37.416666666666664,43.296127131699144,0.5257628730676491,12.329223592135955
0,49,M,4,High School,Divorced,$80K - $120K,Blue,5,2,2,32338.0,1664,30674.0,0.919,3013,83,0.766,0.051,45.916666666666664,36.300767460633004,0.09317211660671294,16.596680663867225
0,56,M,3,Uneducated,Married,$60K - $80K,Blue,5,3,3,2253.0,1375,878.0,0.388,1324,38,0.31,0.61,53.0,34.84118838977922,0.5876606357476095,7.598480303939212
0,45,M,2,College,Married,$60K - $80K,Blue,4,6,4,16611.0,0,16611.0,0.954,1960,48,0.6,0.0,41.833333333333336,40.832482656611326,0.1179940931916144,11.997000749812546
0,34,M,2,High School,Single,Unknown,Blue,3,4,2,22886.0,836,22050.0,0.889,2652,61,0.743,0.037,31.0,43.474697136112525,0.11587869807398855,20.32655781406198
0,29,M,0,Unknown,Divorced,$80K - $120K,Blue,6,3,3,3544.0,0,3544.0,0.718,2435,63,1.032,0.0,27.833333333333332,38.650180155870544,0.687076555565306,10.498250291618064
0,28,M,0,High School,Single,Less than $40K,Blue,3,3,4,3480.0,0,3480.0,0.731,2744,75,0.829,0.0,26.416666666666668,36.58617885094865,0.7885055205443906,24.991669443518827
0,65,F,0,Post-Graduate,Married,Less than $40K,Blue,5,3,2,3549.0,1880,1669.0,0.624,1215,22,0.571,0.53,60.333333333333336,55.22476251079496,0.34234986127081957,4.399120175964807
0,26,F,1,College,Single,Less than $40K,Blue,5,2,4,1438.3,737,701.3,0.806,2856,39,0.5,0.512,24.75,73.22889156688291,1.9856761554083604,7.798440311937612
0,57,F,3,Uneducated,Married,Less than $40K,Blue,6,2,3,3136.0,1422,1714.0,0.591,1260,34,0.889,0.453,54.0,37.057733596070705,0.4017855861653105,5.665722379603399
0,47,M,3,Graduate,Single,$120K +,Blue,6,2,4,34516.0,933,33583.0,0.946,1804,32,0.6,0.027,44.0,56.373238336301995,0.052265614431984755,5.332444592567905
0,54,F,1,Graduate,Married,Less than $40K,Blue,4,3,2,6814.0,1570,5244.0,0.653,1339,30,0.364,0.23,50.0,44.631845605146495,0.1965071622384558,7.498125468632841
0,48,M,2,Unknown,Married,$120K +,Silver,3,2,4,34516.0,2098,32418.0,0.741,3093,66,0.784,0.061,45.333333333333336,46.86292631929819,0.0896106127705814,21.992669110296568
0,36,F,1,High School,Married,Unknown,Blue,6,3,4,8500.0,2517,5983.0,0.445,1618,37,1.312,0.296,33.0,43.72854787708441,0.19035291878200955,6.16563906015664
0,43,M,3,Graduate,Married,$80K - $120K,Blue,3,3,2,28170.0,1859,26311.0,0.568,1013,28,0.75,0.066,40.25,36.177279382879185,0.03596024011500745,9.330223258913696
0,54,F,2,Graduate,Single,Less than $40K,Blue,6,1,4,6610.0,928,5682.0,0.894,3328,69,0.683,0.14,50.0,48.23118505528905,0.5034795002300302,11.498083652724546
0,37,M,1,College,Single,$60K - $80K,Blue,6,3,2,15755.0,1410,14345.0,0.839,2061,61,0.649,0.089,34.833333333333336,33.78633137161686,0.130815605787648,10.164972504582568
0,33,M,3,Graduate,Married,$80K - $120K,Blue,5,3,4,2711.0,2073,638.0,0.711,1567,42,0.75,0.765,30.0,37.308635508678364,0.5780152792271194,8.398320335932812
